tourney_id,tourney_name,surface,draw_size,tourney_level,indoor,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
1908-560,US Open,Grass,R,G,O,19080801,22,115671,,,Rh Pearson,,,USA,,115672,,,Joseph S Seabury,,,USA,,W/O,5,R128,,,,,,,,,,,,,,,,,,,,,,,
1908-560,US Open,Grass,R,G,O,19080801,23,111817,,,Frederick B Alexander,,,USA,27.962,115673,,,Edward F Torrey,,,USA,,6-0 6-2 6-2,5,R128,,,,,,,,,,,,,,,,,,,,,,,
1908-560,US Open,Grass,R,G,O,19080801,24,115674,,,Merwin White,,,USA,,115675,,,Sc Williams,,,USA,,W/O,5,R128,,,,,,,,,,,,,,,,,,,,,,,
1908-560,US Open,Grass,R,G,O,19080801,25,115676,,,Gardner Beals,,,USA,,115677,,,Hw Stiness,,,USA,,W/O,5,R128,,,,,,,,,,,,,,,,,,,,,,,
1908-560,US Open,Grass,R,G,O,19080801,26,115678,,,Harry C Martin,,,USA,,115679,,,Tom Ridgeway,,,USA,,6-3 6-2 6-4,5,R128,,,,,,,,,,,,,,,,,,,,,,,
1908-560,US Open,Grass,R,G,O,19080801,27,115680,,,Bm Grant,,,USA,,115681,,,Berrall Hoffman,,,USA,,W/O,5,R128,,,,,,,,,,,,,,,,,,,,,,,
1908-560,US Open,Grass,R,G,O,19080801,28,115682,,,Hc Pell,,,USA,,115683,,,Russell Sard,,,USA,,8-6 6-0 6-2,5,R128,,,,,,,,,,,,,,,,,,,,,,,
1908-560,US Open,Grass,R,G,O,19080801,29,115684,,,Al Hoskins,,,USA,,115685,,,Henry J Holt,,,USA,,W/O,5,R128,,,,,,,,,,,,,,,,,,,,,,,
1908-560,US Open,Grass,R,G,O,19080801,30,115686,,,Frank J Sulloway,,,USA,24.638,115228,,,Fred C Anderson,,,USA,,W/O,5,R128,,,,,,,,,,,,,,,,,,,,,,,
1908-560,US Open,Grass,R,G,O,19080801,31,115687,,,Philip B Hawk,,,USA,,115688,,,Harold Rowe,,,USA,,6-3 6-3 6-1,5,R128,,,,,,,,,,,,,,,,,,,,,,,
1908-560,US Open,Grass,R,G,O,19080801,32,115200,,,Robert Leroy,,,USA,23.477,115689,,,Cyril Hatch,,,USA,,W/O,5,R128,,,,,,,,,,,,,,,,,,,,,,,
1908-560,US Open,Grass,R,G,O,19080801,33,115690,,,Francis M Watrous,,,USA,,115691,,,Jj Darragh,,,USA,,6-4 6-0 6-0,5,R128,,,,,,,,,,,,,,,,,,,,,,,
1908-560,US Open,Grass,R,G,O,19080801,34,115692,,,George O Wagner,,,USA,,115693,,,Henry Warner Slocum Jr,,,USA,46.177,7-5 6-3 2-6 2-6 6-1,5,R128,,,,,,,,,,,,,,,,,,,,,,,
1908-560,US Open,Grass,R,G,O,19080801,35,115694,,,Nat Thornton,,,USA,,115695,,,Lh Burt,,,USA,,5-7 8-6 6-2 7-5,5,R128,,,,,,,,,,,,,,,,,,,,,,,
1908-560,US Open,Grass,R,G,O,19080801,36,115696,,,Rl Agassiz,,,USA,,115697,,,Charles Edward Sands,,,USA,42.606,W/O,5,R128,,,,,,,,,,,,,,,,,,,,,,,
1908-560,US Open,Grass,R,G,O,19080801,37,115698,,,Gustav F Touchard,,,USA,20.553,115699,,,Dw Dillworth,,,USA,,6-2 6-3 6-2,5,R128,,,,,,,,,,,,,,,,,,,,,,,
1908-560,US Open,Grass,R,G,O,19080801,38,115700,,,Hl Westfall,,,USA,,115701,,,Rs Hardy,,,USA,,7-5 6-2 7-5,5,R128,,,,,,,,,,,,,,,,,,,,,,,
1908-560,US Open,Grass,R,G,O,19080801,39,115215,,,Alfred Stackpole Dabney,,,USA,23.001,115702,,,A Gammell,,,USA,,6-1 6-3 6-1,5,R128,,,,,,,,,,,,,,,,,,,,,,,
1908-560,US Open,Grass,R,G,O,19080801,40,115703,,,William Jordan,,,USA,,115704,,,Ew Pittman,,,USA,,6-0 6-1 6-0,5,R128,,,,,,,,,,,,,,,,,,,,,,,
1908-560,US Open,Grass,R,G,O,19080801,41,115705,,,Semp Russ,,,USA,30.292,115706,,,At Baker,,,USA,,W/O,5,R128,,,,,,,,,,,,,,,,,,,,,,,
1908-560,US Open,Grass,R,G,O,19080801,42,115707,,,Robert W Wilson,,,USA,,115202,,,Robert Chauncey Seaver,,,USA,31.559,W/O,5,R128,,,,,,,,,,,,,,,,,,,,,,,
1908-560,US Open,Grass,R,G,O,19080801,43,115708,,,Arthur Ingraham,,,USA,,115709,,,Stanley P Henshaw,,,USA,,6-1 6-8 6-3 6-3,5,R128,,,,,,,,,,,,,,,,,,,,,,,
1908-560,US Open,Grass,R,G,O,19080801,44,115710,,,George Myers Church,,,USA,16.945,115663,,,Fl Day,,,USA,,6-1 6-0 6-1,5,R128,,,,,,,,,,,,,,,,,,,,,,,
1908-560,US Open,Grass,R,G,O,19080801,45,114329,,,William Jackson Clothier,,,USA,26.842,115639,,,James S Cushman,,,USA,,6-2 6-0 6-3,5,R128,,,,,,,,,,,,,,,,,,,,,,,
1908-560,US Open,Grass,R,G,O,19080801,46,115184,,,Irving Christian Wright,,,USA,26.218,115217,,,Nathaniel William Niles,,,USA,22.045,6-8 6-3 6-2 7-5,5,R128,,,,,,,,,,,,,,,,,,,,,,,
1908-560,US Open,Grass,R,G,O,19080801,47,115645,,,Jo Ames,,,USA,,115643,,,Le Parrish,,,USA,,6-1 7-5 6-0,5,R128,,,,,,,,,,,,,,,,,,,,,,,
1908-560,US Open,Grass,R,G,O,19080801,48,112825,,,Craig Biddle,,,USA,28.769,115647,,,Wm Davison Jr,,,USA,,6-3 6-2 6-2,5,R128,,,,,,,,,,,,,,,,,,,,,,,
1908-560,US Open,Grass,R,G,O,19080801,49,115651,,,Jas Colston,,,USA,,115649,,,Al Sands,,,USA,,6-0 6-3 6-3,5,R128,,,,,,,,,,,,,,,,,,,,,,,
1908-560,US Open,Grass,R,G,O,19080801,50,115655,,,Nat Emerson,,,USA,33.832,115653,,,Es Blair,,,USA,,5-7 7-5 6-4 6-1,5,R128,,,,,,,,,,,,,,,,,,,,,,,
1908-560,US Open,Grass,R,G,O,19080801,51,113630,,,Frederick C Inman,,,USA,27.149,115658,,,Rr Livingston,,,USA,,6-1 6-2 6-1,5,R128,,,,,,,,,,,,,,,,,,,,,,,
1908-560,US Open,Grass,R,G,O,19080801,52,115258,,,Charles M Bull Jr,,,USA,26.489,115661,,,Edward H Whitney,,,USA,,6-2 2-6 3-6 6-3 6-0,5,R128,,,,,,,,,,,,,,,,,,,,,,,
1908-560,US Open,Grass,R,G,O,19080801,53,115711,,,C  Clarke,,,USA,,115712,,,V Sorchan,,,USA,,W/O,5,R128,,,,,,,,,,,,,,,,,,,,,,,
1908-560,US Open,Grass,R,G,O,19080801,54,115713,,,Mantle Fielding,,,USA,42.834,115714,,,Henry Waidner,,,USA,33.706,W/O,5,R128,,,,,,,,,,,,,,,,,,,,,,,
1908-560,US Open,Grass,R,G,O,19080801,55,115715,,,Lc Jennings,,,USA,,115716,,,Hc Davis,,,USA,,W/O,5,R128,,,,,,,,,,,,,,,,,,,,,,,
1908-560,US Open,Grass,R,G,O,19080801,56,114456,,,George H Nettleton,,,USA,,115717,,,Ev Page,,,USA,,6-2 6-1 6-2,5,R128,,,,,,,,,,,,,,,,,,,,,,,
1908-560,US Open,Grass,R,G,O,19080801,57,115274,,,Alexander D Thayer,,,USA,,115718,,,Atx Baker,,,USA,,W/O,5,R128,,,,,,,,,,,,,,,,,,,,,,,
1908-560,US Open,Grass,R,G,O,19080801,58,115719,,,Richard Stevens,,,USA,40.189,115720,,,Thomas Suffern Tailer,,,USA,40.649,W/O,5,R128,,,,,,,,,,,,,,,,,,,,,,,
1908-560,US Open,Grass,R,G,O,19080801,59,115721,,,B Penniman,,,USA,,115722,,,R Brooks,,,USA,,W/O,5,R128,,,,,,,,,,,,,,,,,,,,,,,
1908-560,US Open,Grass,R,G,O,19080801,60,115723,,,Seymour Johnson,,,USA,,115724,,,Fw Burnham,,,USA,,W/O,5,R128,,,,,,,,,,,,,,,,,,,,,,,
1908-560,US Open,Grass,R,G,O,19080801,61,115725,,,Harry C Johnson,,,USA,,115726,,,Ga Thompson,,,USA,,W/O,5,R128,,,,,,,,,,,,,,,,,,,,,,,
1908-560,US Open,Grass,R,G,O,19080801,62,113674,,,Jed Jones,,,USA,36.487,115208,,,Theodore Roosevelt Pell,,,USA,29.221,W/O,5,R128,,,,,,,,,,,,,,,,,,,,,,,
1908-560,US Open,Grass,R,G,O,19080801,63,115285,,,Hugh Tallant,,,USA,,115727,,,Gc Thomas,,,USA,,6-3 6-3 6-4,5,R128,,,,,,,,,,,,,,,,,,,,,,,
1908-560,US Open,Grass,R,G,O,19080801,64,115728,,,Miles S Charlock,,,USA,,115729,,,Js Phipps,,,USA,,W/O,5,R128,,,,,,,,,,,,,,,,,,,,,,,
1908-560,US Open,Grass,R,G,O,19080801,65,114483,,,Wallace Ford Johnson,,,USA,19.050,115730,,,Richard H Palmer,,,USA,32.381,3-6 6-4 6-4 6-1,5,R128,,,,,,,,,,,,,,,,,,,,,,,
1908-560,US Open,Grass,R,G,O,19080801,66,115731,,,Co Cooke,,,USA,,115732,,,Ewing Stille,,,USA,,6-3 6-3 6-4,5,R128,,,,,,,,,,,,,,,,,,,,,,,
1908-560,US Open,Grass,R,G,O,19080801,67,114284,,,Beals Coleman Wright,,,USA,28.616,115733,,,Malcolm G Chace,,,USA,33.388,6-3 6-1 6-4,5,R128,,,,,,,,,,,,,,,,,,,,,,,
1908-560,US Open,Grass,R,G,O,19080801,68,115734,,,William H Connell,,,USA,,115485,,,Ray Palmer,,,USA,,W/O,5,R128,,,,,,,,,,,,,,,,,,,,,,,
1908-560,US Open,Grass,R,G,O,19080801,69,115735,,,Norman G Johnson,,,USA,,115736,,,S Wallis Merrihew,,,USA,,6-3 6-8 6-4 2-6 6-1,5,R128,,,,,,,,,,,,,,,,,,,,,,,
1908-560,US Open,Grass,R,G,O,19080801,70,115737,,,Carlton Hale,,,USA,,115738,,,Sb French Ii,,,USA,,6-1 6-1 6-0,5,R128,,,,,,,,,,,,,,,,,,,,,,,
1908-560,US Open,Grass,R,G,O,19080801,71,115739,,,Gc Allison,,,USA,,115740,,,Chalres L Frailey,,,USA,,6-3 6-4 6-1,5,R128,,,,,,,,,,,,,,,,,,,,,,,
1908-560,US Open,Grass,R,G,O,19080801,72,115741,,,Richard U N Gambrill,,,USA,,115742,,,E Kinnaird McEnroe,,,USA,,W/O,5,R128,,,,,,,,,,,,,,,,,,,,,,,
1908-560,US Open,Grass,R,G,O,19080801,73,114238,,,Ac Butler,,,GBR,,115743,,,Hm Harriman,,,USA,,W/O,5,R128,,,,,,,,,,,,,,,,,,,,,,,
1908-560,US Open,Grass,R,G,O,19080801,74,115744,,,M Babcock,,,USA,,115745,,,Tvp Knapp,,,USA,,W/O,5,R128,,,,,,,,,,,,,,,,,,,,,,,
1908-560,US Open,Grass,R,G,O,19080801,75,115746,,,Henry J Torrance Jr,,,USA,,115747,,,B Buckwalter,,,USA,,6-3 6-3 6-3,5,R128,,,,,,,,,,,,,,,,,,,,,,,
1908-560,US Open,Grass,R,G,O,19080801,76,115748,,,Wh Trotter Sr,,,USA,,115749,,,Ae Thurber,,,USA,,8-6 6-1 6-4,5,R128,,,,,,,,,,,,,,,,,,,,,,,
1908-560,US Open,Grass,R,G,O,19080801,77,115750,,,Alfred Stillman,,,USA,,115751,,,William D Bourne,,,USA,,6-0 6-2 6-1,5,R128,,,,,,,,,,,,,,,,,,,,,,,
1908-560,US Open,Grass,R,G,O,19080801,78,115752,,,Harry A Mackinney,,,USA,,115753,,,Df Appleton Ii,,,USA,,8-6 6-1 6-0,5,R128,,,,,,,,,,,,,,,,,,,,,,,
1908-560,US Open,Grass,R,G,O,19080801,79,115754,,,Rw Thomas,,,USA,,115755,,,Ew Donn Jr,,,USA,,6-2 6-2 3-6 6-1,5,R128,,,,,,,,,,,,,,,,,,,,,,,
1908-560,US Open,Grass,R,G,O,19080801,80,114391,,,Robert L James,,,USA,,115756,,,Hr Fortescue,,,USA,,W/O,5,R128,,,,,,,,,,,,,,,,,,,,,,,
1908-560,US Open,Grass,R,G,O,19080801,81,115219,,,William Rosenbaum,,,USA,,115757,,,George T Adee,,,USA,,W/O,5,R128,,,,,,,,,,,,,,,,,,,,,,,
1908-560,US Open,Grass,R,G,O,19080801,82,115667,,,Se Hinckley,,,USA,,115665,,,Re Wigham,,,USA,,6-0 6-0 6-1,5,R64,,,,,,,,,,,,,,,,,,,,,,,
1908-560,US Open,Grass,R,G,O,19080801,83,113750,,,Dean Mathey,,,USA,17.687,115669,,,Tk Miller Jr,,,USA,,W/O,5,R64,,,,,,,,,,,,,,,,,,,,,,,
1908-560,US Open,Grass,R,G,O,19080801,84,111817,,,Frederick B Alexander,,,USA,27.962,115671,,,Rh Pearson,,,USA,,6-0 6-3 6-4,5,R64,,,,,,,,,,,,,,,,,,,,,,,
1908-560,US Open,Grass,R,G,O,19080801,85,115676,,,Gardner Beals,,,USA,,115674,,,Merwin White,,,USA,,W/O,5,R64,,,,,,,,,,,,,,,,,,,,,,,
1908-560,US Open,Grass,R,G,O,19080801,86,115678,,,Harry C Martin,,,USA,,115680,,,Bm Grant,,,USA,,W/O,5,R64,,,,,,,,,,,,,,,,,,,,,,,
1908-560,US Open,Grass,R,G,O,19080801,87,115684,,,Al Hoskins,,,USA,,115682,,,Hc Pell,,,USA,,6-3 6-4 0-6 6-4,5,R64,,,,,,,,,,,,,,,,,,,,,,,
1908-560,US Open,Grass,R,G,O,19080801,88,115686,,,Frank J Sulloway,,,USA,24.638,115687,,,Philip B Hawk,,,USA,,6-4 6-2 6-3,5,R64,,,,,,,,,,,,,,,,,,,,,,,
1908-560,US Open,Grass,R,G,O,19080801,89,115200,,,Robert Leroy,,,USA,23.477,115690,,,Francis M Watrous,,,USA,,6-2 8-6 6-4,5,R64,,,,,,,,,,,,,,,,,,,,,,,
1908-560,US Open,Grass,R,G,O,19080801,90,115694,,,Nat Thornton,,,USA,,115692,,,George O Wagner,,,USA,,8-6 6-3 4-6 7-5,5,R64,,,,,,,,,,,,,,,,,,,,,,,
1908-560,US Open,Grass,R,G,O,19080801,91,115698,,,Gustav F Touchard,,,USA,20.553,115696,,,Rl Agassiz,,,USA,,W/O,5,R64,,,,,,,,,,,,,,,,,,,,,,,
1908-560,US Open,Grass,R,G,O,19080801,92,115700,,,Hl Westfall,,,USA,,115215,,,Alfred Stackpole Dabney,,,USA,23.001,7-5 6-2 6-2,5,R64,,,,,,,,,,,,,,,,,,,,,,,
1908-560,US Open,Grass,R,G,O,19080801,93,115705,,,Semp Russ,,,USA,30.292,115703,,,William Jordan,,,USA,,6-2 6-2 6-3,5,R64,,,,,,,,,,,,,,,,,,,,,,,
1908-560,US Open,Grass,R,G,O,19080801,94,115219,,,William Rosenbaum,,,USA,,115707,,,Robert W Wilson,,,USA,,6-3 6-3 3-6 6-3,5,R64,,,,,,,,,,,,,,,,,,,,,,,
1908-560,US Open,Grass,R,G,O,19080801,95,115710,,,George Myers Church,,,USA,16.945,115708,,,Arthur Ingraham,,,USA,,6-1 6-0 6-1,5,R64,,,,,,,,,,,,,,,,,,,,,,,
1908-560,US Open,Grass,R,G,O,19080801,96,114329,,,William Jackson Clothier,,,USA,26.842,115184,,,Irving Christian Wright,,,USA,26.218,7-5 6-2 7-5,5,R64,,,,,,,,,,,,,,,,,,,,,,,
1908-560,US Open,Grass,R,G,O,19080801,97,115645,,,Jo Ames,,,USA,,112825,,,Craig Biddle,,,USA,28.769,2-6 6-4 6-3 6-3,5,R64,,,,,,,,,,,,,,,,,,,,,,,
1908-560,US Open,Grass,R,G,O,19080801,98,115655,,,Nat Emerson,,,USA,33.832,115651,,,Jas Colston,,,USA,,6-2 8-6 6-3,5,R64,,,,,,,,,,,,,,,,,,,,,,,
1908-560,US Open,Grass,R,G,O,19080801,99,115258,,,Charles M Bull Jr,,,USA,26.489,113630,,,Frederick C Inman,,,USA,27.149,6-2 6-2 8-6,5,R64,,,,,,,,,,,,,,,,,,,,,,,
1908-560,US Open,Grass,R,G,O,19080801,100,115713,,,Mantle Fielding,,,USA,42.834,115711,,,C  Clarke,,,USA,,6-0 6-1 6-2,5,R64,,,,,,,,,,,,,,,,,,,,,,,
1908-560,US Open,Grass,R,G,O,19080801,101,114456,,,George H Nettleton,,,USA,,115715,,,Lc Jennings,,,USA,,6-2 6-0 6-1,5,R64,,,,,,,,,,,,,,,,,,,,,,,
1908-560,US Open,Grass,R,G,O,19080801,102,115719,,,Richard Stevens,,,USA,40.189,115274,,,Alexander D Thayer,,,USA,,6-4 6-0 6-1,5,R64,,,,,,,,,,,,,,,,,,,,,,,
1908-560,US Open,Grass,R,G,O,19080801,103,115723,,,Seymour Johnson,,,USA,,115721,,,B Penniman,,,USA,,6-1 6-0 6-1,5,R64,,,,,,,,,,,,,,,,,,,,,,,
1908-560,US Open,Grass,R,G,O,19080801,104,113674,,,Jed Jones,,,USA,36.487,115725,,,Harry C Johnson,,,USA,,6-2 6-3 12-10,5,R64,,,,,,,,,,,,,,,,,,,,,,,
1908-560,US Open,Grass,R,G,O,19080801,105,115285,,,Hugh Tallant,,,USA,,115728,,,Miles S Charlock,,,USA,,6-3 6-8 6-3 6-2,5,R64,,,,,,,,,,,,,,,,,,,,,,,
1908-560,US Open,Grass,R,G,O,19080801,106,114483,,,Wallace Ford Johnson,,,USA,19.050,115731,,,Co Cooke,,,USA,,6-1 6-3 6-1,5,R64,,,,,,,,,,,,,,,,,,,,,,,
1908-560,US Open,Grass,R,G,O,19080801,107,114284,,,Beals Coleman Wright,,,USA,28.616,115734,,,William H Connell,,,USA,,6-1 6-1 6-2,5,R64,,,,,,,,,,,,,,,,,,,,,,,
1908-560,US Open,Grass,R,G,O,19080801,108,115737,,,Carlton Hale,,,USA,,115735,,,Norman G Johnson,,,USA,,0-6 6-0 6-8 9-7 7-5,5,R64,,,,,,,,,,,,,,,,,,,,,,,
1908-560,US Open,Grass,R,G,O,19080801,109,115741,,,Richard U N Gambrill,,,USA,,115739,,,Gc Allison,,,USA,,W/O,5,R64,,,,,,,,,,,,,,,,,,,,,,,
1908-560,US Open,Grass,R,G,O,19080801,110,114238,,,Ac Butler,,,GBR,,115744,,,M Babcock,,,USA,,2-6 4-6 6-1 6-3 6-0,5,R64,,,,,,,,,,,,,,,,,,,,,,,
1908-560,US Open,Grass,R,G,O,19080801,111,115746,,,Henry J Torrance Jr,,,USA,,115748,,,Wh Trotter Sr,,,USA,,6-2 7-5 6-3,5,R64,,,,,,,,,,,,,,,,,,,,,,,
1908-560,US Open,Grass,R,G,O,19080801,112,115750,,,Alfred Stillman,,,USA,,115752,,,Harry A Mackinney,,,USA,,6-0 6-1 6-8 6-1,5,R64,,,,,,,,,,,,,,,,,,,,,,,
1908-560,US Open,Grass,R,G,O,19080801,113,114391,,,Robert L James,,,USA,,115754,,,Rw Thomas,,,USA,,6-1 6-4 6-3,5,R64,,,,,,,,,,,,,,,,,,,,,,,
1908-560,US Open,Grass,R,G,O,19080801,114,113750,,,Dean Mathey,,,USA,17.687,115667,,,Se Hinckley,,,USA,,5-7 6-4 6-4 6-3,5,R32,,,,,,,,,,,,,,,,,,,,,,,
1908-560,US Open,Grass,R,G,O,19080801,115,111817,,,Frederick B Alexander,,,USA,27.962,115676,,,Gardner Beals,,,USA,,6-1 8-6 6-0,5,R32,,,,,,,,,,,,,,,,,,,,,,,
1908-560,US Open,Grass,R,G,O,19080801,116,115678,,,Harry C Martin,,,USA,,115684,,,Al Hoskins,,,USA,,6-4 5-7 4-6 6-1 6-3,5,R32,,,,,,,,,,,,,,,,,,,,,,,
1908-560,US Open,Grass,R,G,O,19080801,117,115686,,,Frank J Sulloway,,,USA,24.638,115200,,,Robert Leroy,,,USA,23.477,5-7 4-6 6-4 7-5 9-7,5,R32,,,,,,,,,,,,,,,,,,,,,,,
1908-560,US Open,Grass,R,G,O,19080801,118,115698,,,Gustav F Touchard,,,USA,20.553,115694,,,Nat Thornton,,,USA,,6-4 5-7 8-6 12-10,5,R32,,,,,,,,,,,,,,,,,,,,,,,
1908-560,US Open,Grass,R,G,O,19080801,119,115700,,,Hl Westfall,,,USA,,115705,,,Semp Russ,,,USA,30.292,6-1 3-6 6-1 6-3,5,R32,,,,,,,,,,,,,,,,,,,,,,,
1908-560,US Open,Grass,R,G,O,19080801,120,115710,,,George Myers Church,,,USA,16.945,115219,,,William Rosenbaum,,,USA,,6-2 1-6 6-4 6-2,5,R32,,,,,,,,,,,,,,,,,,,,,,,
1908-560,US Open,Grass,R,G,O,19080801,121,114329,,,William Jackson Clothier,,,USA,26.842,115645,,,Jo Ames,,,USA,,6-2 6-2 6-1,5,R32,,,,,,,,,,,,,,,,,,,,,,,
1908-560,US Open,Grass,R,G,O,19080801,122,115655,,,Nat Emerson,,,USA,33.832,115258,,,Charles M Bull Jr,,,USA,26.489,6-2 4-6 6-2 6-1,5,R32,,,,,,,,,,,,,,,,,,,,,,,
1908-560,US Open,Grass,R,G,O,19080801,123,114456,,,George H Nettleton,,,USA,,115713,,,Mantle Fielding,,,USA,42.834,6-1 6-3 6-3,5,R32,,,,,,,,,,,,,,,,,,,,,,,
1908-560,US Open,Grass,R,G,O,19080801,124,115719,,,Richard Stevens,,,USA,40.189,115723,,,Seymour Johnson,,,USA,,9-7 6-1 6-0,5,R32,,,,,,,,,,,,,,,,,,,,,,,
1908-560,US Open,Grass,R,G,O,19080801,125,113674,,,Jed Jones,,,USA,36.487,115285,,,Hugh Tallant,,,USA,,5-7 2-6 6-4 6-2 6-2,5,R32,,,,,,,,,,,,,,,,,,,,,,,
1908-560,US Open,Grass,R,G,O,19080801,126,114284,,,Beals Coleman Wright,,,USA,28.616,114483,,,Wallace Ford Johnson,,,USA,19.050,6-4 7-5 6-2,5,R32,,,,,,,,,,,,,,,,,,,,,,,
1908-560,US Open,Grass,R,G,O,19080801,127,115737,,,Carlton Hale,,,USA,,115741,,,Richard U N Gambrill,,,USA,,6-2 7-5 6-2,5,R32,,,,,,,,,,,,,,,,,,,,,,,
1908-560,US Open,Grass,R,G,O,19080801,128,115746,,,Henry J Torrance Jr,,,USA,,114238,,,Ac Butler,,,GBR,,6-3 6-0 6-1,5,R32,,,,,,,,,,,,,,,,,,,,,,,
1908-560,US Open,Grass,R,G,O,19080801,129,114391,,,Robert L James,,,USA,,115750,,,Alfred Stillman,,,USA,,3-6 6-4 6-2 8-6,5,R32,,,,,,,,,,,,,,,,,,,,,,,
1908-560,US Open,Grass,R,G,O,19080801,130,111817,,,Frederick B Alexander,,,USA,27.962,113750,,,Dean Mathey,,,USA,17.687,7-5 6-3 6-4,5,R16,,,,,,,,,,,,,,,,,,,,,,,
1908-560,US Open,Grass,R,G,O,19080801,131,115686,,,Frank J Sulloway,,,USA,24.638,115678,,,Harry C Martin,,,USA,,1-6 7-5 6-0 6-4,5,R16,,,,,,,,,,,,,,,,,,,,,,,
1908-560,US Open,Grass,R,G,O,19080801,132,115698,,,Gustav F Touchard,,,USA,20.553,115700,,,Hl Westfall,,,USA,,6-8 2-6 6-2 6-2 7-5,5,R16,,,,,,,,,,,,,,,,,,,,,,,
1908-560,US Open,Grass,R,G,O,19080801,133,114329,,,William Jackson Clothier,,,USA,26.842,115710,,,George Myers Church,,,USA,16.945,6-2 6-2 6-1,5,R16,,,,,,,,,,,,,,,,,,,,,,,
1908-560,US Open,Grass,R,G,O,19080801,134,115655,,,Nat Emerson,,,USA,33.832,114456,,,George H Nettleton,,,USA,,6-2 4-6 6-2 6-1,5,R16,,,,,,,,,,,,,,,,,,,,,,,
1908-560,US Open,Grass,R,G,O,19080801,135,113674,,,Jed Jones,,,USA,36.487,115719,,,Richard Stevens,,,USA,40.189,6-1 6-1 6-2,5,R16,,,,,,,,,,,,,,,,,,,,,,,
1908-560,US Open,Grass,R,G,O,19080801,136,114284,,,Beals Coleman Wright,,,USA,28.616,115737,,,Carlton Hale,,,USA,,6-1 6-1 6-1,5,R16,,,,,,,,,,,,,,,,,,,,,,,
1908-560,US Open,Grass,R,G,O,19080801,137,115746,,,Henry J Torrance Jr,,,USA,,114391,,,Robert L James,,,USA,,6-4 6-2 6-3,5,R16,,,,,,,,,,,,,,,,,,,,,,,
1908-560,US Open,Grass,R,G,O,19080801,138,111817,,,Frederick B Alexander,,,USA,27.962,115686,,,Frank J Sulloway,,,USA,24.638,6-1 6-3 6-1,5,QF,,,,,,,,,,,,,,,,,,,,,,,
1908-560,US Open,Grass,R,G,O,19080801,139,114329,,,William Jackson Clothier,,,USA,26.842,115698,,,Gustav F Touchard,,,USA,20.553,6-1 8-6 6-0,5,QF,,,,,,,,,,,,,,,,,,,,,,,
1908-560,US Open,Grass,R,G,O,19080801,140,115655,,,Nat Emerson,,,USA,33.832,113674,,,Jed Jones,,,USA,36.487,6-8 10-8 6-1 2-6 9-7,5,QF,,,,,,,,,,,,,,,,,,,,,,,
1908-560,US Open,Grass,R,G,O,19080801,141,114284,,,Beals Coleman Wright,,,USA,28.616,115746,,,Henry J Torrance Jr,,,USA,,6-3 6-1 6-3,5,QF,,,,,,,,,,,,,,,,,,,,,,,
1908-560,US Open,Grass,R,G,O,19080801,142,111817,,,Frederick B Alexander,,,USA,27.962,114329,,,William Jackson Clothier,,,USA,26.842,7-5 7-5 6-3,5,SF,,,,,,,,,,,,,,,,,,,,,,,
1908-560,US Open,Grass,R,G,O,19080801,143,114284,,,Beals Coleman Wright,,,USA,28.616,115655,,,Nat Emerson,,,USA,33.832,6-2 6-4 5-7 6-3,5,SF,,,,,,,,,,,,,,,,,,,,,,,
1908-560,US Open,Grass,R,G,O,19080801,144,114284,,,Beals Coleman Wright,,,USA,28.616,111817,,,Frederick B Alexander,,,USA,27.962,6-3 6-3 6-3,5,F,,,,,,,,,,,,,,,,,,,,,,,
1908-560,US Open,Grass,R,G,O,19080801,145,114333,,,Bill Larned,,,USA,35.584,114284,,,Beals Coleman Wright,,,USA,28.616,6-1 6-2 8-6,5,CR,,,,,,,,,,,,,,,,,,,,,,,
1908-580,Australian Open,Grass,16,G,O,19081207,1,111817,,,Frederick B Alexander,,,USA,28.312,111818,,,X Marsh,,,AUS,,6-3 6-1 6-2,5,R16,,,,,,,,,,,,,,,,,,,,,,,
1908-580,Australian Open,Grass,16,G,O,19081207,2,111819,,,Harry Gibbes,,,AUS,,111820,,,J Browne,,,AUS,,6-4 4-6 6-1 2-6 6-3,5,R16,,,,,,,,,,,,,,,,,,,,,,,
1908-580,Australian Open,Grass,16,G,O,19081207,3,111821,,,Harry Alabaster Parker,,,NZL,35.587,111822,,,Sydney T Jones,,,AUS,,6-1 6-1 6-3,5,R16,,,,,,,,,,,,,,,,,,,,,,,
1908-580,Australian Open,Grass,16,G,O,19081207,4,111823,,,F Cupples,,,AUS,,111824,,,V Rudder,,,AUS,,6-4 6-1 6-1,5,R16,,,,,,,,,,,,,,,,,,,,,,,
1908-580,Australian Open,Grass,16,G,O,19081207,5,111825,,,Alfred Wallace Dunlop,,,AUS,33.900,111826,,,M Mckenzie,,,AUS,,6-3 6-1 6-4,5,R16,,,,,,,,,,,,,,,,,,,,,,,
